75.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000
75.000000,14.653939,12.400116,10.609563,9.175165,8.016226,7.071686,6.295121,5.651063,5.112272,4.657711,4.271039,3.939498,3.653052,3.403770,3.185340,2.992704,2.821783,2.669272,2.532468,2.409150,2.297481,2.195933,2.103226,2.018281,1.940185,1.868160,1.801540,1.739750,1.682297,1.628748,1.578728,1.531907,1.487996,1.446738,1.407907,1.371301,1.336739,1.304060,1.273121,1.243790,1.215950,1.189495,1.164328,1.140361,1.117515,1.095716,1.074898,1.054999,1.035964,1.017740,1.000280,0.983540,0.967479,0.952060,0.937247,0.923009,0.909315,0.896137,0.883449,0.871226,0.859447,0.848088,0.837131,0.826558,0.816349,0.806489,0.796963,0.787755,0.778853,0.770242,0.761912,0.753851,0.746047,0.738490,0.731172,0.724081,0.717211,0.710553,0.704098,0.697840,0.691771,0.685885,0.680175,0.674636,0.669262,0.664047,0.658986,0.654074,0.649307,0.644680,0.640188,0.635829,0.631597,0.627489,0.623502,0.619632,0.615876,0.612232,0.608695,0.605264,0.601936,0.598708,0.595578,0.592544,0.589603,0.586753,0.583993,0.581320,0.578733,0.576230,0.573810,0.571471,0.569211,0.567029,0.564924,0.562895,0.560941,0.559060,0.557251,0.555515,0.553849,0.552252,0.550725,0.549267,0.547876,0.546553,0.545297,0.544107,0.542983,0.541925,0.540933,0.540005,0.539143,0.538346,0.537614,0.536947,0.536345,0.535808,0.535336,0.534931,0.534591,0.534317,0.534111,0.533971,0.533900,0.533897,0.533963,0.534099,0.534306,0.534584,0.534935,0.535359,0.535859,0.536434,0.537087,0.537818,0.538629,0.539523,0.540499,0.541561,0.542709,0.543947,0.545275,0.546697,0.548215,0.549830,0.551546,0.553366,0.555292,0.557328,0.559476,0.561740,0.564124,0.566632,0.569267,0.572035,0.574938,0.577983,0.581174,0.584517,0.588016,0.591679,0.595511,0.599520,0.603711,0.608094,0.612675,0.617463,0.622468,0.627698,0.633165,0.638878,0.644850,0.651092,0.657619,0.664443,0.671581,0.679048,0.686862,0.695041,0.703605,0.712576,0.721977,0.731833,0.742171,0.753020,0.764413,0.776382,0.788966,0.802206,0.816146,0.830834,0.846325,0.862675,0.879950,0.898220,0.917564,0.938068,0.959829,0.982955,1.007564,1.033793,1.061791,1.091730,1.123803,1.158229,1.195259,1.235180,1.278323,1.325070,1.375865,1.431226,1.491762,1.558193,1.631372,1.712317,1.802254,1.902663,2.015344,2.142504,2.286860,2.451783,2.641482,2.861248,3.117765,3.419543,3.777474,4.205583,4.722030,5.350461,6.121826,7.076828,8.269267,9.770555,50.000000
75.000000,28.709738,24.342812,20.867308,18.078093,15.820457,13.977194,12.459085,11.197882,10.141089,9.248118,8.487401,7.834243,7.269207,6.776898,6.345048,5.963817,5.625257,5.322917,5.051512,4.806700,4.584882,4.383059,4.198717,4.029736,3.874318,3.730931,3.598260,3.475176,3.360698,3.253975,3.154263,3.060910,2.973344,2.891054,2.813593,2.740560,2.671597,2.606385,2.544636,2.486091,2.430518,2.377703,2.327457,2.279603,2.233984,2.190453,2.148877,2.109136,2.071117,2.034717,1.999841,1.966401,1.934318,1.903514,1.873921,1.845475,1.818114,1.791784,1.766432,1.742010,1.718472,1.695775,1.673880,1.652750,1.632349,1.612645,1.593607,1.575205,1.557413,1.540205,1.523556,1.507444,1.491846,1.476743,1.462115,1.447943,1.434211,1.420902,1.408000,1.395490,1.383359,1.371593,1.360181,1.349108,1.338365,1.327940,1.317823,1.308004,1.298474,1.289224,1.280245,1.271529,1.263069,1.254857,1.246886,1.239150,1.231641,1.224355,1.217285,1.210426,1.203772,1.197318,1.191060,1.184994,1.179114,1.173416,1.167898,1.162554,1.157382,1.152378,1.147539,1.142861,1.138343,1.133981,1.129773,1.125716,1.121808,1.118047,1.114431,1.110959,1.107627,1.104435,1.101382,1.098466,1.095685,1.093040,1.090528,1.088148,1.085901,1.083785,1.081800,1.079946,1.078221,1.076627,1.075163,1.073828,1.072624,1.071550,1.070607,1.069795,1.069115,1.068568,1.068154,1.067875,1.067731,1.067724,1.067856,1.068127,1.068539,1.069095,1.069796,1.070644,1.071642,1.072791,1.074095,1.075556,1.077177,1.078962,1.080913,1.083034,1.085330,1.087803,1.090457,1.093299,1.096331,1.099560,1.102989,1.106626,1.110475,1.114543,1.118836,1.123361,1.128125,1.133137,1.138403,1.143933,1.149735,1.155820,1.162197,1.168876,1.175870,1.183189,1.190847,1.198857,1.207232,1.215989,1.225143,1.234711,1.244710,1.255161,1.266083,1.277498,1.289429,1.301901,1.314940,1.328574,1.342833,1.357750,1.373359,1.389697,1.406804,1.424722,1.443500,1.463184,1.483831,1.505498,1.528248,1.552150,1.577278,1.603713,1.631544,1.660868,1.691790,1.724427,1.758905,1.795368,1.833969,1.874881,1.918296,1.964428,2.013513,2.065819,2.121645,2.181331,2.245258,2.313860,2.387634,2.467148,2.553053,2.646104,2.747177,2.857294,2.977652,3.109667,3.255011,3.415685,3.594090,3.793120,4.016295,4.267919,4.553290,4.878967,5.253130,5.686042,6.190660,6.783448,7.485451,8.323729,9.333276,10.559592,12.062159,13.919113,16.233589,19.142351,50.000000
75.000000,41.616055,35.405251,30.447044,26.455601,23.214911,20.560987,18.368740,16.542244,15.007567,13.707399,12.597071,11.641534,10.813148,10.089966,9.454451,8.892502,8.392710,7.945777,7.544087,7.181356,6.852369,6.552769,6.278900,6.027671,5.796455,5.583014,5.385420,5.202016,5.031362,4.872207,4.723452,4.584140,4.453423,4.330550,4.214858,4.105754,4.002710,3.905251,3.812951,3.725425,3.642329,3.563348,3.488196,3.416613,3.348365,3.283235,3.221025,3.161552,3.104653,3.050171,2.997967,2.947908,2.899876,2.853758,2.809450,2.766855,2.725884,2.686454,2.648487,2.611910,2.576656,2.542661,2.509865,2.478214,2.447653,2.418136,2.389615,2.362046,2.335391,2.309609,2.284664,2.260522,2.237151,2.214520,2.192601,2.171365,2.150787,2.130843,2.111508,2.092762,2.074582,2.056950,2.039845,2.023251,2.007149,1.991525,1.976362,1.961645,1.947361,1.933497,1.920038,1.906974,1.894293,1.881984,1.870036,1.858439,1.847185,1.836262,1.825664,1.815382,1.805407,1.795733,1.786352,1.777257,1.768442,1.759901,1.751628,1.743617,1.735863,1.728361,1.721106,1.714093,1.707319,1.700780,1.694470,1.688388,1.682528,1.676890,1.671468,1.666261,1.661266,1.656480,1.651902,1.647529,1.643360,1.639393,1.635625,1.632057,1.628687,1.625514,1.622537,1.619756,1.617170,1.614778,1.612582,1.610580,1.608773,1.607162,1.605746,1.604528,1.603507,1.602685,1.602063,1.601642,1.601426,1.601413,1.601609,1.602013,1.602630,1.603461,1.604510,1.605779,1.607272,1.608993,1.610946,1.613134,1.615562,1.618235,1.621157,1.624334,1.627772,1.631476,1.635453,1.639709,1.644252,1.649088,1.654225,1.659673,1.665439,1.671532,1.677963,1.684742,1.691879,1.699386,1.707275,1.715559,1.724250,1.733365,1.742916,1.752922,1.763397,1.774360,1.785830,1.797827,1.810372,1.823488,1.837197,1.851527,1.866502,1.882153,1.898508,1.915602,1.933468,1.952142,1.971666,1.992079,2.013428,2.035760,2.059127,2.083583,2.109191,2.136012,2.164114,2.193575,2.224472,2.256893,2.290933,2.326692,2.364283,2.403826,2.445452,2.489305,2.535543,2.584338,2.635880,2.690379,2.748065,2.809195,2.874052,2.942951,3.016246,3.094330,3.177649,3.266699,3.362046,3.464332,3.574284,3.692740,3.820656,3.959141,4.109475,4.273156,4.451931,4.647861,4.863386,5.101407,5.365401,5.659558,5.988960,6.359797,6.779680,7.258009,7.806475,8.439708,9.176140,10.039128,11.058456,12.272333,13.730046,15.495539,17.652210,20.309391,23.611071,27.747824,50.000000
75.000000,52.910725,45.230522,39.071484,34.090897,30.028982,26.687908,23.916250,21.597523,19.641615,17.978437,16.553158,15.322608,14.252613,13.315932,12.490733,11.759381,11.107576,10.523616,9.997881,9.522412,9.090584,8.696845,8.336520,8.005655,7.700873,7.419292,7.158429,6.916138,6.690555,6.480055,6.283218,6.098792,5.925671,5.762878,5.609546,5.464900,5.328246,5.198964,5.076496,4.960336,4.850032,4.745166,4.645366,4.550293,4.459633,4.373100,4.290435,4.211400,4.135772,4.063351,3.993948,3.927392,3.863523,3.802192,3.743265,3.686611,3.632113,3.579662,3.529152,3.480488,3.433582,3.388347,3.344706,3.302585,3.261915,3.222630,3.184669,3.147976,3.112495,3.078175,3.044969,3.012830,2.981717,2.951587,2.922404,2.894130,2.866731,2.840175,2.814430,2.789467,2.765259,2.741778,2.719000,2.696901,2.675458,2.654649,2.634454,2.614854,2.595830,2.577363,2.559438,2.542037,2.525146,2.508750,2.492835,2.477387,2.462395,2.447846,2.433728,2.420030,2.406742,2.393855,2.381357,2.369241,2.357497,2.346119,2.335096,2.324423,2.314092,2.304097,2.294430,2.285087,2.276062,2.267348,2.258941,2.250836,2.243029,2.235515,2.228291,2.221352,2.214695,2.208318,2.202216,2.196389,2.190832,2.185545,2.180524,2.175768,2.171277,2.167047,2.163079,2.159371,2.155923,2.152735,2.149806,2.147136,2.144727,2.142577,2.140689,2.139062,2.137700,2.136602,2.135770,2.135207,2.134915,2.134896,2.135153,2.135688,2.136506,2.137609,2.139003,2.140690,2.142675,2.144964,2.147561,2.150472,2.153702,2.157258,2.161146,2.165374,2.169949,2.174877,2.180170,2.185833,2.191879,2.198315,2.205152,2.212402,2.220076,2.228185,2.236744,2.245765,2.255263,2.265254,2.275753,2.286776,2.298343,2.310472,2.323183,2.336497,2.350436,2.365025,2.380288,2.396250,2.412942,2.430392,2.448632,2.467696,2.487619,2.508439,2.530197,2.552934,2.576698,2.601537,2.627502,2.654650,2.683040,2.712736,2.743805,2.776322,2.810365,2.846019,2.883374,2.922529,2.963590,3.006673,3.051899,3.099406,3.149338,3.201856,3.257133,3.315360,3.376740,3.441505,3.509903,3.582207,3.658724,3.739788,3.825771,3.917086,4.014198,4.117619,4.227929,4.345782,4.471911,4.607152,4.752452,4.908895,5.077720,5.260363,5.458472,5.673974,5.909117,6.166541,6.449358,6.761272,7.106698,7.490942,7.920419,8.402925,8.948002,9.567400,10.275676,11.090987,12.036123,13.139854,14.438740,15.979508,17.822229,20.044563,22.747458,26.062801,30.163780,35.278862,50.000000
75.000000,62.254726,53.552925,46.531090,40.817692,36.129845,32.251148,29.015171,26.293266,23.985439,22.013506,20.315994,18.844276,17.559650,16.431116,15.433702,14.547153,13.754941,13.043502,12.401628,11.820004,11.290851,10.807619,10.364781,9.957633,9.582158,9.234909,8.912913,8.613592,8.334699,8.074276,7.830598,7.602158,7.387607,7.185760,6.995561,6.816063,6.646420,6.485873,6.333740,6.189401,6.052297,5.921923,5.797820,5.679565,5.566776,5.459101,5.356221,5.257841,5.163687,5.073512,4.987084,4.904189,4.824631,4.748227,4.674807,4.604214,4.536300,4.470928,4.407971,4.347312,4.288836,4.232441,4.178029,4.125508,4.074791,4.025801,3.978459,3.932693,3.888438,3.845628,3.804207,3.764114,3.725298,3.687709,3.651298,3.616020,3.581832,3.548696,3.516569,3.485418,3.455207,3.425904,3.397476,3.369895,3.343131,3.317159,3.291953,3.267488,3.243740,3.220688,3.198312,3.176590,3.155504,3.135035,3.115166,3.095881,3.077163,3.058998,3.041371,3.024269,3.007678,2.991586,2.975981,2.960852,2.946188,2.931979,2.918215,2.904887,2.891986,2.879504,2.867432,2.855764,2.844492,2.833609,2.823109,2.812987,2.803235,2.793851,2.784827,2.776160,2.767845,2.759879,2.752258,2.744978,2.738036,2.731431,2.725158,2.719216,2.713603,2.708318,2.703359,2.698726,2.694417,2.690432,2.686771,2.683433,2.680420,2.677732,2.675370,2.673335,2.671628,2.670253,2.669209,2.668501,2.668131,2.668102,2.668417,2.669081,2.670096,2.671469,2.673203,2.675303,2.677776,2.680627,2.683863,2.687490,2.691516,2.695949,2.700796,2.706066,2.711770,2.717916,2.724515,2.731577,2.739115,2.747140,2.755666,2.764707,2.774276,2.784389,2.795061,2.806310,2.818155,2.830613,2.843704,2.857451,2.871874,2.886998,2.902847,2.919447,2.936827,2.955015,2.974044,2.993945,3.014754,3.036506,3.059244,3.083007,3.107839,3.133788,3.160905,3.189241,3.218853,3.249804,3.282156,3.315979,3.351347,3.388338,3.427037,3.467535,3.509930,3.554326,3.600835,3.649578,3.700689,3.754308,3.810588,3.869695,3.931812,3.997131,4.065872,4.138261,4.214560,4.295044,4.380022,4.469830,4.564842,4.665468,4.772164,4.885436,5.005847,5.134029,5.270684,5.416605,5.572685,5.739937,5.919505,6.112698,6.321008,6.546157,6.790127,7.055216,7.344102,7.659920,8.006354,8.387772,8.809358,9.277324,9.799136,10.383845,11.042467,11.788502,12.638600,13.613429,14.738787,16.047094,17.579336,19.387627,21.538628,24.118116,27.237036,31.039661,35.714573,41.509460,50.000000
75.000000,69.454689,60.214859,52.696835,46.529846,41.429787,37.177868,33.604729,30.578531,27.996115,25.776264,23.854673,22.180124,20.711582,19.415962,18.266424,17.241074,16.321924,15.494138,14.745377,14.065336,13.445363,12.878140,12.357462,11.878031,11.435292,11.025341,10.644779,10.290659,9.960409,9.651777,9.362775,9.091655,8.836862,8.597015,8.370892,8.157385,7.955512,7.764382,7.583199,7.411236,7.247842,7.092421,6.944429,6.803375,6.668808,6.540312,6.417512,6.300057,6.187629,6.079930,5.976688,5.877654,5.782589,5.691280,5.603525,5.519138,5.437943,5.359781,5.284496,5.211950,5.142011,5.074552,5.009460,4.946626,4.885945,4.827323,4.770670,4.715900,4.662935,4.611697,4.562114,4.514121,4.467654,4.422652,4.379059,4.336820,4.295885,4.256205,4.217733,4.180429,4.144248,4.109153,4.075106,4.042071,4.010014,3.978904,3.948710,3.919403,3.890955,3.863339,3.836532,3.810508,3.785244,3.760720,3.736914,3.713806,3.691378,3.669612,3.648489,3.627995,3.608114,3.588830,3.570129,3.551998,3.534424,3.517394,3.500898,3.484924,3.469461,3.454500,3.440030,3.426044,3.412532,3.399487,3.386900,3.374766,3.363076,3.351825,3.341007,3.330616,3.320647,3.311096,3.301958,3.293228,3.284904,3.276983,3.269460,3.262334,3.255603,3.249264,3.243315,3.237757,3.232587,3.227805,3.223411,3.219406,3.215788,3.212561,3.209723,3.207278,3.205226,3.203570,3.202313,3.201457,3.201006,3.200964,3.201334,3.202121,3.203330,3.204966,3.207035,3.209543,3.212498,3.215905,3.219773,3.224109,3.228924,3.234224,3.240022,3.246327,3.253149,3.260501,3.268395,3.276845,3.285863,3.295466,3.305667,3.316484,3.327933,3.340032,3.352802,3.366262,3.380434,3.395339,3.411003,3.427449,3.444705,3.462799,3.481759,3.501618,3.522409,3.544167,3.566928,3.590732,3.615621,3.641638,3.668831,3.697248,3.726943,3.757972,3.790393,3.824271,3.859673,3.896670,3.935341,3.975765,4.018032,4.062234,4.108472,4.156854,4.207495,4.260519,4.316062,4.374264,4.435282,4.499283,4.566452,4.636980,4.711083,4.788992,4.870960,4.957261,5.048195,5.144094,5.245316,5.352255,5.465352,5.585086,5.711990,5.846657,5.989742,6.141978,6.304188,6.477288,6.662312,6.860432,7.072965,7.301415,7.547503,7.813186,8.100727,8.412739,8.752249,9.122792,9.528509,9.974270,10.465848,11.010111,11.615286,12.291267,13.050038,13.906203,14.877647,15.986429,17.259916,18.732243,20.446274,22.456163,24.830685,27.657724,31.050184,35.153942,40.158386,46.310707,50.000000
75.000000,74.471977,65.173935,57.525791,51.185818,45.889717,41.432003,37.652058,34.423637,31.647015,29.242912,27.147982,25.311277,23.691629,22.255543,20.975613,19.829300,18.797964,17.866083,17.020674,16.250822,15.547303,14.902271,14.309028,13.761834,13.255737,12.786453,12.350263,11.943908,11.564551,11.209688,10.877108,10.564854,10.271194,9.994576,9.733624,9.487091,9.253871,9.032957,8.823444,8.624515,8.435426,8.255493,8.084108,7.920707,7.764772,7.615835,7.473462,7.337253,7.206843,7.081893,6.962090,6.847147,6.736794,6.630781,6.528878,6.430871,6.336560,6.245755,6.158285,6.073986,5.992705,5.914300,5.838637,5.765589,5.695041,5.626878,5.561000,5.497306,5.435705,5.376109,5.318434,5.262603,5.208545,5.156188,5.105465,5.056316,5.008681,4.962506,4.917734,4.874317,4.832206,4.791355,4.751723,4.713268,4.675951,4.639733,4.604580,4.570460,4.537336,4.505183,4.473968,4.443665,4.414246,4.385687,4.357963,4.331052,4.304932,4.279582,4.254981,4.231111,4.207952,4.185490,4.163707,4.142587,4.122116,4.102277,4.083059,4.064449,4.046435,4.029004,4.012146,3.995850,3.980107,3.964906,3.950240,3.936100,3.922478,3.909367,3.896760,3.884650,3.873032,3.861900,3.851248,3.841074,3.831371,3.822136,3.813366,3.805058,3.797210,3.789818,3.782882,3.776399,3.770369,3.764791,3.759664,3.754990,3.750767,3.746999,3.743685,3.740827,3.738428,3.736490,3.735015,3.734009,3.733473,3.733413,3.733834,3.734740,3.736136,3.738030,3.740429,3.743338,3.746767,3.750723,3.755214,3.760251,3.765845,3.772004,3.778742,3.786069,3.793998,3.802545,3.811722,3.821545,3.832029,3.843192,3.855052,3.867627,3.880938,3.895006,3.909853,3.925502,3.941978,3.959308,3.977518,3.996638,4.016699,4.037733,4.059774,4.082858,4.107026,4.132315,4.158770,4.186436,4.215361,4.245595,4.277193,4.310212,4.344714,4.380763,4.418426,4.457778,4.498897,4.541866,4.586771,4.633710,4.682781,4.734094,4.787764,4.843915,4.902679,4.964199,5.028629,5.096135,5.166893,5.241097,5.318955,5.400692,5.486550,5.576797,5.671720,5.771630,5.876875,5.987828,6.104896,6.228532,6.359234,6.497543,6.644066,6.799470,6.964499,7.139974,7.326819,7.526067,7.738873,7.966541,8.210542,8.472544,8.754446,9.058413,9.386929,9.742844,10.129464,10.550614,11.010761,11.515130,12.069874,12.682270,13.360976,14.116328,14.960764,15.909309,16.980228,18.195852,19.583637,21.177532,23.019768,25.163208,27.674341,30.637312,34.159210,38.377026,43.466965,49.656818,50.000000
75.000000,77.417747,68.499962,61.059277,54.807571,49.518642,45.014034,41.152195,37.820320,34.928017,32.402447,30.184664,28.226654,26.489124,24.939753,23.551817,22.303076,21.174967,20.151892,19.220695,18.370213,17.590946,16.874765,16.214676,15.604650,15.039457,14.514556,14.025970,13.570224,13.144254,12.745357,12.371143,12.019491,11.688505,11.376495,11.081950,10.803505,10.539940,10.290146,10.053123,9.827969,9.613853,9.410028,9.215814,9.030577,8.853749,8.684797,8.523249,8.368653,8.220603,8.078713,7.942640,7.812055,7.686659,7.566174,7.450338,7.338912,7.231668,7.128397,7.028904,6.933004,6.840525,6.751307,6.665198,6.582057,6.501750,6.424152,6.349146,6.276620,6.206470,6.138599,6.072909,6.009316,5.947734,5.888088,5.830300,5.774300,5.720022,5.667401,5.616379,5.566897,5.518902,5.472340,5.427166,5.383328,5.340787,5.299498,5.259419,5.220517,5.182751,5.146088,5.110494,5.075937,5.042388,5.009818,4.978201,4.947508,4.917717,4.888801,4.860741,4.833513,4.807096,4.781473,4.756622,4.732528,4.709172,4.686539,4.664613,4.643380,4.622824,4.602935,4.583699,4.565104,4.547139,4.529792,4.513055,4.496916,4.481369,4.466405,4.452015,4.438193,4.424930,4.412223,4.400063,4.388447,4.377369,4.366825,4.356810,4.347323,4.338360,4.329918,4.321994,4.314588,4.307698,4.301324,4.295465,4.290122,4.285293,4.280983,4.277190,4.273918,4.271169,4.268945,4.267251,4.266089,4.265465,4.265382,4.265848,4.266866,4.268445,4.270591,4.273312,4.276614,4.280509,4.285004,4.290110,4.295838,4.302200,4.309206,4.316872,4.325209,4.334232,4.343957,4.354402,4.365581,4.377515,4.390222,4.403722,4.418037,4.433188,4.449202,4.466102,4.483916,4.502670,4.522396,4.543123,4.564886,4.587720,4.611659,4.636744,4.663017,4.690519,4.719298,4.749402,4.780880,4.813790,4.848188,4.884134,4.921695,4.960939,5.001938,5.044772,5.089520,5.136273,5.185123,5.236170,5.289522,5.345292,5.403600,5.464578,5.528364,5.595109,5.664970,5.738124,5.814755,5.895061,5.979260,6.067585,6.160285,6.257634,6.359931,6.467494,6.580673,6.699854,6.825449,6.957917,7.097755,7.245515,7.401799,7.567273,7.742676,7.928823,8.126618,8.337073,8.561313,8.800598,9.056347,9.330153,9.623816,9.939375,10.279154,10.645798,11.042337,11.472252,11.939569,12.448945,13.005802,13.616475,14.288401,15.030357,15.852732,16.767914,17.790712,18.938957,20.234192,21.702608,23.376219,25.294325,27.505472,30.069929,33.062908,36.578762,40.736473,45.686832,51.621937,50.000000
75.000000,78.535011,70.362152,63.413967,57.474400,52.369350,47.958015,44.126076,40.780346,37.844551,35.256012,32.963013,30.922689,29.099380,27.463295,25.989426,24.656713,23.447338,22.346161,21.340271,20.418613,19.571701,18.791323,18.070402,17.402744,16.782988,16.206421,15.668914,15.166819,14.696927,14.256384,13.842661,13.453496,13.086872,12.740981,12.414198,12.105060,11.812254,11.534577,11.270952,11.020391,10.782005,10.554969,10.338545,10.132047,9.934847,9.746372,9.566092,9.393519,9.228201,9.069722,8.917701,8.771775,8.631620,8.496921,8.367393,8.242770,8.122806,8.007267,7.895933,7.788603,7.685086,7.585207,7.488793,7.395690,7.305750,7.218835,7.134813,7.053560,6.974960,6.898906,6.825290,6.754015,6.684992,6.618129,6.553346,6.490562,6.429704,6.370700,6.313484,6.257993,6.204163,6.151939,6.101269,6.052095,6.004372,5.958051,5.913087,5.869437,5.827063,5.785922,5.745980,5.707201,5.669551,5.632998,5.597512,5.563063,5.529624,5.497167,5.465669,5.435102,5.405447,5.376681,5.348782,5.321730,5.295507,5.270094,5.245475,5.221632,5.198550,5.176215,5.154611,5.133727,5.113550,5.094068,5.075269,5.057143,5.039678,5.022869,5.006703,4.991174,4.976274,4.961997,4.948334,4.935281,4.922832,4.910984,4.899729,4.889065,4.878989,4.869498,4.860590,4.852262,4.844513,4.837343,4.830751,4.824738,4.819303,4.814448,4.810175,4.806487,4.803383,4.800872,4.798953,4.797631,4.796914,4.796804,4.797308,4.798435,4.800188,4.802578,4.805612,4.809299,4.813650,4.818674,4.824385,4.830792,4.837910,4.845750,4.854330,4.863662,4.873763,4.884653,4.896347,4.908865,4.922229,4.936459,4.951576,4.967608,4.984578,5.002511,5.021438,5.041388,5.062391,5.084482,5.107694,5.132065,5.157634,5.184442,5.212530,5.241946,5.272738,5.304957,5.338656,5.373895,5.410732,5.449233,5.489463,5.531497,5.575408,5.621282,5.669201,5.719258,5.771552,5.826185,5.883267,5.942919,6.005263,6.070437,6.138583,6.209857,6.284420,6.362453,6.444146,6.529702,6.619340,6.713302,6.811841,6.915232,7.023777,7.137802,7.257656,7.383724,7.516423,7.656206,7.803574,7.959066,8.123281,8.296876,8.480567,8.675153,8.881512,9.100623,9.333562,9.581535,9.845893,10.128135,10.429950,10.753240,11.100142,11.473097,11.874847,12.308535,12.777743,13.286590,13.839801,14.442840,15.102043,15.824774,16.619640,17.496738,18.467936,19.547287,20.751457,22.100302,23.617603,25.331930,27.277765,29.496887,32.040154,34.969685,38.361694,42.310051,46.930813,52.368031,50.000000
